path,label,score
/root/defactify_original/test/fake/000000.jpg,1,0.004362
/root/defactify_original/test/fake/000001.jpg,1,0.013197
/root/defactify_original/test/fake/000002.jpg,1,0.010042
/root/defactify_original/test/fake/000003.jpg,1,0.010142
/root/defactify_original/test/fake/000004.jpg,1,0.007839
/root/defactify_original/test/fake/000005.jpg,1,6.4e-05
/root/defactify_original/test/fake/000006.jpg,1,4.1e-05
/root/defactify_original/test/fake/000007.jpg,1,0.000994
/root/defactify_original/test/fake/000008.jpg,1,0.011728
/root/defactify_original/test/fake/000009.jpg,1,0.00803
/root/defactify_original/test/fake/000010.jpg,1,0.000168
/root/defactify_original/test/fake/000011.jpg,1,0.000103
/root/defactify_original/test/fake/000012.jpg,1,0.000641
/root/defactify_original/test/fake/000013.jpg,1,6e-06
/root/defactify_original/test/fake/000014.jpg,1,0.003323
/root/defactify_original/test/fake/000015.jpg,1,0.000226
/root/defactify_original/test/fake/000016.jpg,1,0.000231
/root/defactify_original/test/fake/000017.jpg,1,0.001046
/root/defactify_original/test/fake/000018.jpg,1,0.001137
/root/defactify_original/test/fake/000019.jpg,1,0.000173
/root/defactify_original/test/fake/000020.jpg,1,0.141893
/root/defactify_original/test/fake/000021.jpg,1,0.159499
/root/defactify_original/test/fake/000022.jpg,1,0.000402
/root/defactify_original/test/fake/000023.jpg,1,0.000498
/root/defactify_original/test/fake/000024.jpg,1,0.010493
/root/defactify_original/test/fake/000025.jpg,1,0.000663
/root/defactify_original/test/fake/000026.jpg,1,0.0078
/root/defactify_original/test/fake/000027.jpg,1,0.001434
/root/defactify_original/test/fake/000028.jpg,1,0.265802
/root/defactify_original/test/fake/000029.jpg,1,5.9e-05
/root/defactify_original/test/fake/000030.jpg,1,0.002971
/root/defactify_original/test/fake/000031.jpg,1,0.000918
/root/defactify_original/test/fake/000032.jpg,1,2.1e-05
/root/defactify_original/test/fake/000033.jpg,1,0.000117
/root/defactify_original/test/fake/000034.jpg,1,0.000208
/root/defactify_original/test/fake/000035.jpg,1,1.4e-05
/root/defactify_original/test/fake/000036.jpg,1,0.012841
/root/defactify_original/test/fake/000037.jpg,1,0.002369
/root/defactify_original/test/fake/000038.jpg,1,5.7e-05
/root/defactify_original/test/fake/000039.jpg,1,0.050706
/root/defactify_original/test/fake/000040.jpg,1,4.7e-05
/root/defactify_original/test/fake/000041.jpg,1,9.3e-05
/root/defactify_original/test/fake/000042.jpg,1,0.000248
/root/defactify_original/test/fake/000043.jpg,1,0.04617
/root/defactify_original/test/fake/000044.jpg,1,9.6e-05
/root/defactify_original/test/fake/000045.jpg,1,0.001682
/root/defactify_original/test/fake/000046.jpg,1,4.9e-05
/root/defactify_original/test/fake/000047.jpg,1,0.000277
/root/defactify_original/test/fake/000048.jpg,1,0.069204
/root/defactify_original/test/fake/000049.jpg,1,6.8e-05
/root/defactify_original/test/fake/000050.jpg,1,0.006908
/root/defactify_original/test/fake/000051.jpg,1,0.000382
/root/defactify_original/test/fake/000052.jpg,1,0.031619
/root/defactify_original/test/fake/000053.jpg,1,0.000147
/root/defactify_original/test/fake/000054.jpg,1,0.011811
/root/defactify_original/test/fake/000055.jpg,1,0.000704
/root/defactify_original/test/fake/000056.jpg,1,0.000231
/root/defactify_original/test/fake/000057.jpg,1,0.087785
/root/defactify_original/test/fake/000058.jpg,1,0.000861
/root/defactify_original/test/fake/000059.jpg,1,0.00546
/root/defactify_original/test/fake/000060.jpg,1,4.6e-05
/root/defactify_original/test/fake/000061.jpg,1,0.01792
/root/defactify_original/test/fake/000062.jpg,1,0.002211
/root/defactify_original/test/fake/000063.jpg,1,2e-05
/root/defactify_original/test/fake/000064.jpg,1,0.007506
/root/defactify_original/test/fake/000065.jpg,1,0.000122
/root/defactify_original/test/fake/000066.jpg,1,0.008747
/root/defactify_original/test/fake/000067.jpg,1,0.000334
/root/defactify_original/test/fake/000068.jpg,1,0.007916
/root/defactify_original/test/fake/000069.jpg,1,1.9e-05
/root/defactify_original/test/fake/000070.jpg,1,0.000447
/root/defactify_original/test/fake/000071.jpg,1,0.005698
/root/defactify_original/test/fake/000072.jpg,1,0.000164
/root/defactify_original/test/fake/000073.jpg,1,1e-05
/root/defactify_original/test/fake/000074.jpg,1,0.002546
/root/defactify_original/test/fake/000075.jpg,1,0.001406
/root/defactify_original/test/fake/000076.jpg,1,0.003021
/root/defactify_original/test/fake/000077.jpg,1,2.5e-05
/root/defactify_original/test/fake/000078.jpg,1,0.00139
/root/defactify_original/test/fake/000079.jpg,1,0.000263
/root/defactify_original/test/fake/000080.jpg,1,2.4e-05
/root/defactify_original/test/fake/000081.jpg,1,5e-05
/root/defactify_original/test/fake/000082.jpg,1,0.008926
/root/defactify_original/test/fake/000083.jpg,1,5.8e-05
/root/defactify_original/test/fake/000084.jpg,1,0.000229
/root/defactify_original/test/fake/000085.jpg,1,0.003362
/root/defactify_original/test/fake/000086.jpg,1,0.000673
/root/defactify_original/test/fake/000087.jpg,1,0.023595
/root/defactify_original/test/fake/000088.jpg,1,6.9e-05
/root/defactify_original/test/fake/000089.jpg,1,0.005396
/root/defactify_original/test/fake/000090.jpg,1,0.000396
/root/defactify_original/test/fake/000091.jpg,1,0.0
/root/defactify_original/test/fake/000092.jpg,1,0.00931
/root/defactify_original/test/fake/000093.jpg,1,0.004788
/root/defactify_original/test/fake/000094.jpg,1,0.000508
/root/defactify_original/test/fake/000095.jpg,1,0.0102
/root/defactify_original/test/fake/000096.jpg,1,3e-06
/root/defactify_original/test/fake/000097.jpg,1,1e-05
/root/defactify_original/test/fake/000098.jpg,1,4.1e-05
/root/defactify_original/test/fake/000099.jpg,1,0.000412
/root/defactify_original/test/fake/000100.jpg,1,4.2e-05
/root/defactify_original/test/fake/000101.jpg,1,1e-06
/root/defactify_original/test/fake/000102.jpg,1,4.5e-05
/root/defactify_original/test/fake/000103.jpg,1,8.8e-05
/root/defactify_original/test/fake/000104.jpg,1,0.000307
/root/defactify_original/test/fake/000105.jpg,1,1.2e-05
/root/defactify_original/test/fake/000106.jpg,1,0.000822
/root/defactify_original/test/fake/000107.jpg,1,0.000128
/root/defactify_original/test/fake/000108.jpg,1,0.00478
/root/defactify_original/test/fake/000109.jpg,1,0.005645
/root/defactify_original/test/fake/000110.jpg,1,0.001206
/root/defactify_original/test/fake/000111.jpg,1,0.001106
/root/defactify_original/test/fake/000112.jpg,1,0.0002
/root/defactify_original/test/fake/000113.jpg,1,0.11049
/root/defactify_original/test/fake/000114.jpg,1,0.015498
/root/defactify_original/test/fake/000115.jpg,1,0.000778
/root/defactify_original/test/fake/000116.jpg,1,0.000353
/root/defactify_original/test/fake/000117.jpg,1,1e-05
/root/defactify_original/test/fake/000118.jpg,1,0.002032
