path,label,score
/root/ablated/cifake/high/real/0000 (10).png,0,0.997514009475708
/root/ablated/cifake/high/real/0000 (2).png,0,0.999795138835907
/root/ablated/cifake/high/real/0000 (3).png,0,0.6557620763778687
/root/ablated/cifake/high/real/0000 (4).png,0,0.9974185228347778
/root/ablated/cifake/high/real/0000 (5).png,0,0.0031515827868133783
/root/ablated/cifake/high/real/0000 (6).png,0,0.7243120074272156
/root/ablated/cifake/high/real/0000 (7).png,0,0.9986637830734253
/root/ablated/cifake/high/real/0000 (8).png,0,0.9998605251312256
/root/ablated/cifake/high/real/0000 (9).png,0,0.987270712852478
/root/ablated/cifake/high/real/0000.png,0,0.47057145833969116
/root/ablated/cifake/high/real/0001 (10).png,0,0.9993665814399719
/root/ablated/cifake/high/real/0001 (2).png,0,0.9785376787185669
/root/ablated/cifake/high/real/0001 (3).png,0,0.999901533126831
/root/ablated/cifake/high/real/0001 (4).png,0,0.755919337272644
/root/ablated/cifake/high/real/0001 (5).png,0,0.9381057024002075
/root/ablated/cifake/high/real/0001 (6).png,0,0.9999592304229736
/root/ablated/cifake/high/real/0001 (7).png,0,0.9980504512786865
/root/ablated/cifake/high/real/0001 (8).png,0,0.9893240332603455
/root/ablated/cifake/high/real/0001 (9).png,0,0.961181640625
/root/ablated/cifake/high/real/0001.png,0,0.003804938867688179
/root/ablated/cifake/high/real/0002 (10).png,0,0.9999992847442627
/root/ablated/cifake/high/real/0002 (2).png,0,0.9999948740005493
/root/ablated/cifake/high/real/0002 (3).png,0,0.9999884366989136
/root/ablated/cifake/high/real/0002 (4).png,0,0.9504311680793762
/root/ablated/cifake/high/real/0002 (5).png,0,0.9456050395965576
/root/ablated/cifake/high/real/0002 (6).png,0,0.027175309136509895
/root/ablated/cifake/high/real/0002 (7).png,0,0.4387160539627075
/root/ablated/cifake/high/real/0002 (8).png,0,0.9971109628677368
/root/ablated/cifake/high/real/0002 (9).png,0,0.9924672245979309
/root/ablated/cifake/high/real/0002.png,0,0.10728617757558823
/root/ablated/cifake/high/real/0003 (10).png,0,0.9999903440475464
/root/ablated/cifake/high/real/0003 (2).png,0,0.9888283014297485
/root/ablated/cifake/high/real/0003 (3).png,0,0.9602522253990173
/root/ablated/cifake/high/real/0003 (4).png,0,0.998846173286438
/root/ablated/cifake/high/real/0003 (5).png,0,0.37414324283599854
/root/ablated/cifake/high/real/0003 (6).png,0,0.027059685438871384
/root/ablated/cifake/high/real/0003 (7).png,0,0.9998888969421387
/root/ablated/cifake/high/real/0003 (8).png,0,0.1693422943353653
/root/ablated/cifake/high/real/0003 (9).png,0,0.9623420834541321
/root/ablated/cifake/high/real/0003.png,0,0.02183682657778263
/root/ablated/cifake/high/real/0004 (10).png,0,0.9628311991691589
/root/ablated/cifake/high/real/0004 (2).png,0,0.9554016590118408
/root/ablated/cifake/high/real/0004 (3).png,0,0.002772880718111992
/root/ablated/cifake/high/real/0004 (4).png,0,0.9546205997467041
/root/ablated/cifake/high/real/0004 (5).png,0,0.9862267374992371
/root/ablated/cifake/high/real/0004 (6).png,0,0.7043595910072327
/root/ablated/cifake/high/real/0004 (7).png,0,0.9980844259262085
/root/ablated/cifake/high/real/0004 (8).png,0,0.9999998807907104
/root/ablated/cifake/high/real/0004 (9).png,0,0.9804839491844177
/root/ablated/cifake/high/real/0004.png,0,0.0379132516682148
/root/ablated/cifake/high/real/0005 (10).png,0,0.9985744953155518
/root/ablated/cifake/high/real/0005 (2).png,0,0.6912630200386047
/root/ablated/cifake/high/real/0005 (3).png,0,0.9848352670669556
/root/ablated/cifake/high/real/0005 (4).png,0,0.9947680234909058
/root/ablated/cifake/high/real/0005 (5).png,0,0.9947094917297363
/root/ablated/cifake/high/real/0005 (6).png,0,0.16960062086582184
/root/ablated/cifake/high/real/0005 (7).png,0,0.9884019494056702
/root/ablated/cifake/high/real/0005 (8).png,0,0.4329839050769806
/root/ablated/cifake/high/real/0005 (9).png,0,0.5607143044471741
/root/ablated/cifake/high/real/0005.png,0,0.9513516426086426
/root/ablated/cifake/high/real/0006 (10).png,0,0.9943026304244995
/root/ablated/cifake/high/real/0006 (2).png,0,0.9996517896652222
/root/ablated/cifake/high/real/0006 (3).png,0,0.0011563546722754836
/root/ablated/cifake/high/real/0006 (4).png,0,0.9970754384994507
/root/ablated/cifake/high/real/0006 (5).png,0,0.0024364383425563574
/root/ablated/cifake/high/real/0006 (6).png,0,0.9800706505775452
/root/ablated/cifake/high/real/0006 (7).png,0,0.9999327659606934
/root/ablated/cifake/high/real/0006 (8).png,0,0.3098977208137512
/root/ablated/cifake/high/real/0006 (9).png,0,0.00038330527604557574
/root/ablated/cifake/high/real/0006.png,0,0.9057168364524841
/root/ablated/cifake/high/real/0007 (10).png,0,0.9999668598175049
/root/ablated/cifake/high/real/0007 (2).png,0,0.9997652173042297
/root/ablated/cifake/high/real/0007 (3).png,0,0.9997749924659729
/root/ablated/cifake/high/real/0007 (4).png,0,0.3560863733291626
/root/ablated/cifake/high/real/0007 (5).png,0,0.44599008560180664
/root/ablated/cifake/high/real/0007 (6).png,0,0.2205534726381302
/root/ablated/cifake/high/real/0007 (7).png,0,0.9661810398101807
/root/ablated/cifake/high/real/0007 (8).png,0,0.8478859663009644
/root/ablated/cifake/high/real/0007 (9).png,0,0.1026490181684494
/root/ablated/cifake/high/real/0007.png,0,0.9347242712974548
/root/ablated/cifake/high/real/0008 (10).png,0,0.8829622864723206
/root/ablated/cifake/high/real/0008 (2).png,0,0.8828593492507935
/root/ablated/cifake/high/real/0008 (3).png,0,0.09368667006492615
/root/ablated/cifake/high/real/0008 (4).png,0,0.7325690984725952
/root/ablated/cifake/high/real/0008 (5).png,0,0.9528306722640991
/root/ablated/cifake/high/real/0008 (6).png,0,0.6616050601005554
/root/ablated/cifake/high/real/0008 (7).png,0,0.9487795829772949
/root/ablated/cifake/high/real/0008 (8).png,0,0.4443039000034332
/root/ablated/cifake/high/real/0008 (9).png,0,0.023081393912434578
/root/ablated/cifake/high/real/0008.png,0,0.0021645782981067896
/root/ablated/cifake/high/real/0009 (10).png,0,0.9091388583183289
/root/ablated/cifake/high/real/0009 (2).png,0,0.9989376664161682
/root/ablated/cifake/high/real/0009 (3).png,0,0.9885974526405334
/root/ablated/cifake/high/real/0009 (4).png,0,0.973824143409729
/root/ablated/cifake/high/real/0009 (5).png,0,0.9989451766014099
/root/ablated/cifake/high/real/0009 (6).png,0,0.9377278089523315
/root/ablated/cifake/high/real/0009 (7).png,0,0.9459666609764099
/root/ablated/cifake/high/real/0009 (8).png,0,0.010199865326285362
/root/ablated/cifake/high/real/0009 (9).png,0,0.005681387614458799
/root/ablated/cifake/high/real/0009.png,0,0.9072651267051697
/root/ablated/cifake/high/real/0010 (10).png,0,0.9926961660385132
/root/ablated/cifake/high/real/0010 (2).png,0,0.9998881816864014
/root/ablated/cifake/high/real/0010 (3).png,0,0.0017111704219132662
/root/ablated/cifake/high/real/0010 (4).png,0,0.9997046589851379
/root/ablated/cifake/high/real/0010 (5).png,0,0.9986774325370789
/root/ablated/cifake/high/real/0010 (6).png,0,0.9284132122993469
/root/ablated/cifake/high/real/0010 (7).png,0,0.9998575448989868
/root/ablated/cifake/high/real/0010 (8).png,0,0.6960893869400024
/root/ablated/cifake/high/real/0010 (9).png,0,0.9118272066116333
/root/ablated/cifake/high/real/0010.png,0,0.9999383687973022
/root/ablated/cifake/high/real/0011 (10).png,0,0.9998067021369934
/root/ablated/cifake/high/real/0011 (2).png,0,0.9970870614051819
/root/ablated/cifake/high/real/0011 (3).png,0,0.9934845566749573
/root/ablated/cifake/high/real/0011 (4).png,0,0.4491429030895233
/root/ablated/cifake/high/real/0011 (5).png,0,0.0169620793312788
/root/ablated/cifake/high/real/0011 (6).png,0,0.9974811673164368
/root/ablated/cifake/high/real/0011 (7).png,0,0.9982446432113647
/root/ablated/cifake/high/real/0011 (8).png,0,0.9999371767044067
/root/ablated/cifake/high/real/0011 (9).png,0,0.9925330877304077
/root/ablated/cifake/high/real/0011.png,0,0.5086727738380432
/root/ablated/cifake/high/real/0012 (10).png,0,0.9985446929931641
/root/ablated/cifake/high/real/0012 (2).png,0,0.9491944909095764
/root/ablated/cifake/high/real/0012 (3).png,0,0.05188549682497978
/root/ablated/cifake/high/real/0012 (4).png,0,0.6346492171287537
/root/ablated/cifake/high/real/0012 (5).png,0,0.8932798504829407
/root/ablated/cifake/high/real/0012 (6).png,0,0.6165581345558167
/root/ablated/cifake/high/real/0012 (7).png,0,0.990378737449646
/root/ablated/cifake/high/real/0012 (8).png,0,0.9999791383743286
/root/ablated/cifake/high/real/0012 (9).png,0,0.6494684219360352
/root/ablated/cifake/high/real/0012.png,0,0.8077062964439392
/root/ablated/cifake/high/real/0013 (10).png,0,0.6627298593521118
/root/ablated/cifake/high/real/0013 (2).png,0,0.9991451501846313
/root/ablated/cifake/high/real/0013 (3).png,0,0.5602138638496399
/root/ablated/cifake/high/real/0013 (4).png,0,0.4699077010154724
/root/ablated/cifake/high/real/0013 (5).png,0,0.43017128109931946
/root/ablated/cifake/high/real/0013 (6).png,0,0.6252418160438538
/root/ablated/cifake/high/real/0013 (7).png,0,0.7723748683929443
/root/ablated/cifake/high/real/0013 (8).png,0,0.15794381499290466
/root/ablated/cifake/high/real/0013 (9).png,0,0.9994853734970093
/root/ablated/cifake/high/real/0013.png,0,0.9999963045120239
/root/ablated/cifake/high/real/0014 (10).png,0,0.9999104738235474
/root/ablated/cifake/high/real/0014 (2).png,0,0.013545949012041092
/root/ablated/cifake/high/real/0014 (3).png,0,0.995097815990448
/root/ablated/cifake/high/real/0014 (4).png,0,0.5983465909957886
/root/ablated/cifake/high/real/0014 (5).png,0,0.9724790453910828
/root/ablated/cifake/high/real/0014 (6).png,0,0.9333415627479553
/root/ablated/cifake/high/real/0014 (7).png,0,0.9999998807907104
/root/ablated/cifake/high/real/0014 (8).png,0,0.7061085104942322
/root/ablated/cifake/high/real/0014 (9).png,0,0.05509036406874657
/root/ablated/cifake/high/real/0014.png,0,0.016091687604784966
/root/ablated/cifake/high/real/0015 (10).png,0,0.9999306201934814
/root/ablated/cifake/high/real/0015 (2).png,0,0.9991163611412048
/root/ablated/cifake/high/real/0015 (3).png,0,0.9741407036781311
/root/ablated/cifake/high/real/0015 (4).png,0,0.16826307773590088
/root/ablated/cifake/high/real/0015 (5).png,0,0.5455286502838135
/root/ablated/cifake/high/real/0015 (6).png,0,0.024149537086486816
/root/ablated/cifake/high/real/0015 (7).png,0,0.9999992847442627
/root/ablated/cifake/high/real/0015 (8).png,0,0.991248369216919
/root/ablated/cifake/high/real/0015 (9).png,0,0.10283444076776505
/root/ablated/cifake/high/real/0015.png,0,0.10335516184568405
/root/ablated/cifake/high/real/0016 (10).png,0,0.9996128678321838
/root/ablated/cifake/high/real/0016 (2).png,0,0.9998250603675842
/root/ablated/cifake/high/real/0016 (3).png,0,0.13223785161972046
/root/ablated/cifake/high/real/0016 (4).png,0,0.059736866503953934
/root/ablated/cifake/high/real/0016 (5).png,0,0.5535255074501038
/root/ablated/cifake/high/real/0016 (6).png,0,0.04472031816840172
/root/ablated/cifake/high/real/0016 (7).png,0,0.27343758940696716
/root/ablated/cifake/high/real/0016 (8).png,0,0.998121440410614
/root/ablated/cifake/high/real/0016 (9).png,0,0.040701400488615036
/root/ablated/cifake/high/real/0016.png,0,0.8835205435752869
/root/ablated/cifake/high/real/0017 (10).png,0,0.999997615814209
/root/ablated/cifake/high/real/0017 (2).png,0,0.9999833106994629
