path,label,score
/root/ablated/defactify/mid/fake/test_0000000.png,1,0.030836139
/root/ablated/defactify/mid/fake/test_0000001.png,1,0.994747937
/root/ablated/defactify/mid/fake/test_0000002.png,1,0.013378611
/root/ablated/defactify/mid/fake/test_0000003.png,1,0.391175985
/root/ablated/defactify/mid/fake/test_0000004.png,1,9e-09
/root/ablated/defactify/mid/fake/test_0000005.png,1,5.674e-06
/root/ablated/defactify/mid/fake/test_0000006.png,1,0.010877135
/root/ablated/defactify/mid/fake/test_0000007.png,1,0.999998927
/root/ablated/defactify/mid/fake/test_0000008.png,1,0.521455586
/root/ablated/defactify/mid/fake/test_0000009.png,1,1.0
/root/ablated/defactify/mid/fake/test_0000010.png,1,0.988379598
/root/ablated/defactify/mid/fake/test_0000011.png,1,0.999596775
/root/ablated/defactify/mid/fake/test_0000012.png,1,0.017106872
/root/ablated/defactify/mid/fake/test_0000013.png,1,0.08618056
/root/ablated/defactify/mid/fake/test_0000014.png,1,0.999132931
/root/ablated/defactify/mid/fake/test_0000015.png,1,0.951334834
/root/ablated/defactify/mid/fake/test_0000016.png,1,5.7e-08
/root/ablated/defactify/mid/fake/test_0000017.png,1,0.999971509
/root/ablated/defactify/mid/fake/test_0000018.png,1,4.493e-06
/root/ablated/defactify/mid/fake/test_0000019.png,1,0.806127965
/root/ablated/defactify/mid/fake/test_0000020.png,1,2.3961e-05
/root/ablated/defactify/mid/fake/test_0000021.png,1,1.0
/root/ablated/defactify/mid/fake/test_0000022.png,1,0.001760432
/root/ablated/defactify/mid/fake/test_0000023.png,1,0.167514339
/root/ablated/defactify/mid/fake/test_0000024.png,1,0.000236684
/root/ablated/defactify/mid/fake/test_0000025.png,1,0.965877652
/root/ablated/defactify/mid/fake/test_0000026.png,1,0.008189733
/root/ablated/defactify/mid/fake/test_0000027.png,1,3.8e-07
/root/ablated/defactify/mid/fake/test_0000028.png,1,0.002532024
/root/ablated/defactify/mid/fake/test_0000029.png,1,0.310955495
